Year,OSHPD ID,Admission_Type,Count
2011,484001,Unscheduled,2273
2011,484001,Unknown,6
2011,484028,Unscheduled,4
2011,484044,Scheduled,356
2011,484044,Unscheduled,2971
2011,484044,Unknown,3
2011,490919,Scheduled,2357
2011,490919,Unscheduled,3024
2011,490919,"Infant, under 24 hrs old",1622
2011,490964,Scheduled,88
2011,490964,Unscheduled,967
2011,491001,Scheduled,572
2011,491001,Unscheduled,2290
2011,491001,"Infant, under 24 hrs old",438
2011,491001,Unknown,4
2011,491064,Scheduled,2213
2011,491064,Unscheduled,9489
2011,491064,"Infant, under 24 hrs old",993
2011,491076,Scheduled,688
2011,491076,Unscheduled,1350
2011,491076,"Infant, under 24 hrs old",195
2011,491076,Unknown,1
2011,491338,Scheduled,267
2011,491338,Unscheduled,929
2011,494019,Scheduled,1654
2011,494019,Unscheduled,7004
2011,494019,"Infant, under 24 hrs old",1923
2011,500852,Scheduled,1285
2011,500852,Unscheduled,19406
2011,500852,"Infant, under 24 hrs old",3934
2011,500867,Scheduled,1889
2011,500867,Unscheduled,8582
2011,500867,"Infant, under 24 hrs old",1362
2011,500867,Unknown,3
2011,500939,Scheduled,3873
2011,500939,Unscheduled,15916
2011,500939,"Infant, under 24 hrs old",2031
2011,500939,Unknown,9
2011,500967,Scheduled,527
2011,500967,Unscheduled,1011
2011,500967,"Infant, under 24 hrs old",265
2011,504038,Scheduled,846
2011,504038,Unscheduled,16
2011,514001,Scheduled,2
2011,514001,Unscheduled,327
2011,514030,Scheduled,649
2011,514033,Unscheduled,571
2011,514033,Unknown,1
2011,521041,Scheduled,470
2011,521041,Unscheduled,2806
2011,521041,"Infant, under 24 hrs old",699
2011,531059,Scheduled,107
2011,531059,Unscheduled,403
2011,540734,Scheduled,4385
2011,540734,Unscheduled,18081
2011,540734,"Infant, under 24 hrs old",4120
2011,540734,Unknown,60
2011,540798,Scheduled,2520
2011,540798,Unscheduled,4877
2011,540798,"Infant, under 24 hrs old",1900
2011,540798,Unknown,3
2011,540816,Scheduled,692
2011,540816,Unscheduled,4983
2011,540816,"Infant, under 24 hrs old",1237
2011,551061,Scheduled,22
2011,551061,Unscheduled,38
2011,554011,Scheduled,966
2011,554011,Unscheduled,4112
2011,554011,"Infant, under 24 hrs old",498
2011,554011,Unknown,2
2011,560473,Scheduled,4080
2011,560473,Unscheduled,8538
2011,560473,"Infant, under 24 hrs old",2528
2011,560481,Scheduled,117
2011,560481,Unscheduled,11374
2011,560481,"Infant, under 24 hrs old",2210
2011,560492,Scheduled,3914
2011,560492,Unscheduled,9833
2011,560492,"Infant, under 24 hrs old",1802
2011,560492,Unknown,4
2011,560501,Scheduled,155
2011,560501,Unscheduled,790
2011,560508,Scheduled,560
2011,560508,Unscheduled,2982
2011,560508,"Infant, under 24 hrs old",224
2011,560525,Scheduled,548
2011,560525,Unscheduled,4926
2011,560525,"Infant, under 24 hrs old",684
2011,560525,Unknown,1
2011,560529,Scheduled,2443
2011,560529,Unscheduled,9751
2011,560529,"Infant, under 24 hrs old",2442
2011,560838,Scheduled,205
2011,564121,Scheduled,1388
2011,564121,Unscheduled,20
2011,571086,Scheduled,569
2011,571086,Unscheduled,3771
2011,571086,"Infant, under 24 hrs old",716
2011,571086,Unknown,1
2011,574010,Scheduled,501
2011,574010,Unscheduled,2992
2011,574010,"Infant, under 24 hrs old",1283
2011,580996,Scheduled,1919
2011,580996,Unscheduled,10364
2011,580996,"Infant, under 24 hrs old",2161
2011,580996,Unknown,7
2012,10735,Scheduled,390
2012,10735,Unscheduled,2607
2012,10739,Scheduled,1461
2012,10739,Unscheduled,14609
2012,10739,"Infant, under 24 hrs old",7226
2012,10776,Scheduled,2267
2012,10776,Unscheduled,7776
2012,10776,"Infant, under 24 hrs old",146
2012,10776,Unknown,2
2012,10782,Scheduled,158
2012,10805,Scheduled,1495
2012,10805,Unscheduled,7351
2012,10805,"Infant, under 24 hrs old",1166
2012,10805,Unknown,4
2012,10844,Scheduled,769
2012,10844,Unscheduled,2250
2012,10846,Scheduled,1842
2012,10846,Unscheduled,12822
2012,10846,"Infant, under 24 hrs old",1114
2012,10856,Scheduled,5029
2012,10856,Unscheduled,12689
2012,10856,"Infant, under 24 hrs old",2274
2012,10856,Unknown,3
2012,10858,Scheduled,2707
2012,10858,Unscheduled,11611
2012,10858,"Infant, under 24 hrs old",2676
2012,10887,Scheduled,476
2012,10937,Scheduled,2203
2012,10937,Unscheduled,10815
2012,10967,Scheduled,659
2012,10967,Unscheduled,5695
2012,10967,"Infant, under 24 hrs old",991
2012,10987,Scheduled,4052
2012,10987,Unscheduled,8044
2012,10987,"Infant, under 24 hrs old",1960
2012,13619,Scheduled,421
2012,13619,Unscheduled,3139
2012,13619,"Infant, under 24 hrs old",2
2012,13687,Scheduled,522
2012,13687,Unscheduled,17
2012,14034,Scheduled,3
2012,14034,Unscheduled,3949
2012,14050,Scheduled,2988
2012,14050,Unscheduled,5104
2012,14050,"Infant, under 24 hrs old",1284
2012,14050,Unknown,1
2012,14207,Unscheduled,1199
2012,14226,Unscheduled,546
2012,34002,Scheduled,208
2012,34002,Unscheduled,2154
2012,34002,"Infant, under 24 hrs old",354
2012,40802,Scheduled,58
2012,40802,Unscheduled,687
2012,40875,Scheduled,1599
2012,40875,Unscheduled,3826
2012,40875,"Infant, under 24 hrs old",974
2012,40875,Unknown,1
2012,40937,Scheduled,986
2012,40937,Unscheduled,9275
2012,40937,"Infant, under 24 hrs old",416
2012,40962,Scheduled,3372
2012,40962,Unscheduled,11189
2012,40962,"Infant, under 24 hrs old",1408
2012,40962,Unknown,1
2012,44006,Scheduled,10
2012,44006,Unscheduled,672
2012,44006,Unknown,1
2012,50932,Scheduled,138
2012,50932,Unscheduled,1141
2012,60870,Scheduled,102
2012,60870,Unscheduled,894
2012,60870,"Infant, under 24 hrs old",159
2012,70904,Scheduled,567
2012,70904,Unscheduled,5499
2012,70924,Scheduled,467
2012,70924,Unscheduled,7916
2012,70924,"Infant, under 24 hrs old",1902
2012,70924,Unknown,6
2012,70934,Scheduled,1146
2012,70934,Unscheduled,6955
2012,70934,"Infant, under 24 hrs old",1052
2012,70988,Scheduled,3667
2012,70988,Unscheduled,13760
2012,70988,"Infant, under 24 hrs old",2630
2012,70988,Unknown,3
2012,70990,Scheduled,2328
2012,70990,Unscheduled,12534
2012,70990,"Infant, under 24 hrs old",3626
2012,70990,Unknown,2
2012,71018,Scheduled,1981
2012,71018,Unscheduled,7598
2012,74017,Scheduled,430
2012,74017,Unscheduled,3941
2012,74017,"Infant, under 24 hrs old",729
2012,74039,Unscheduled,3008
2012,74097,Scheduled,1629
2012,74097,Unscheduled,6125
2012,74097,"Infant, under 24 hrs old",1461
2012,84001,Scheduled,173
2012,84001,Unscheduled,2026
2012,84001,"Infant, under 24 hrs old",333
2012,90793,Scheduled,730
2012,90793,Unscheduled,1618
2012,90793,"Infant, under 24 hrs old",344
2012,90933,Scheduled,674
2012,90933,Unscheduled,4379
2012,90933,"Infant, under 24 hrs old",482
2012,90933,Unknown,1
2012,94002,Unscheduled,398
2012,100005,Scheduled,3175
2012,100005,Unscheduled,6443
2012,100005,"Infant, under 24 hrs old",3454
2012,100005,Unknown,4
2012,100697,Scheduled,72
2012,100697,Unscheduled,420
2012,100717,Scheduled,4377
2012,100717,Unscheduled,32835
2012,100717,"Infant, under 24 hrs old",6580
2012,100717,Unknown,16
2012,100797,Scheduled,266
2012,100797,Unscheduled,1697
2012,100797,"Infant, under 24 hrs old",1202
2012,100899,Scheduled,3539
2012,100899,Unscheduled,20335
2012,100899,"Infant, under 24 hrs old",3998
2012,100899,Unknown,3
2012,104023,Scheduled,1449
2012,104023,Unscheduled,73
2012,104047,Scheduled,2000
2012,104047,Unknown,1
2012,104062,Scheduled,1303
2012,104062,Unscheduled,5664
2012,104062,"Infant, under 24 hrs old",1116
2012,104089,Scheduled,46
2012,104089,Unscheduled,545
2012,105029,Scheduled,2344
2012,105029,Unscheduled,700
2012,110889,Scheduled,4
2012,110889,Unscheduled,334
2012,121002,Scheduled,258
2012,121002,Unscheduled,1738
2012,121002,"Infant, under 24 hrs old",546
2012,121031,Scheduled,10
2012,121031,Unscheduled,28
2012,121051,Scheduled,194
2012,121051,Unscheduled,1428
2012,121051,"Infant, under 24 hrs old",369
2012,121080,Scheduled,1186
2012,121080,Unscheduled,5098
2012,121080,"Infant, under 24 hrs old",596
2012,121080,Unknown,14
2012,124004,Unscheduled,684
2012,130699,Scheduled,1808
2012,130699,Unscheduled,4823
2012,130699,"Infant, under 24 hrs old",1149
2012,130760,Scheduled,309
2012,130760,Unscheduled,5425
2012,130760,"Infant, under 24 hrs old",1791
2012,141273,Scheduled,134
2012,141273,Unscheduled,698
2012,141273,"Infant, under 24 hrs old",154
2012,141338,Scheduled,32
2012,141338,Unscheduled,75
2012,150706,Scheduled,540
2012,150706,Unscheduled,2484
2012,150706,"Infant, under 24 hrs old",871
2012,150722,Scheduled,2218
2012,150722,Unscheduled,14424
2012,150722,"Infant, under 24 hrs old",3690
2012,150722,Unknown,1
2012,150736,Scheduled,1943
2012,150736,Unscheduled,8104
2012,150736,"Infant, under 24 hrs old",3461
2012,150737,Scheduled,168
2012,150737,Unscheduled,611
2012,150761,Scheduled,1753
2012,150761,Unscheduled,9574
2012,150761,"Infant, under 24 hrs old",2423
2012,150761,Unknown,2
2012,150775,Scheduled,10
2012,150775,Unscheduled,2887
2012,150775,Unknown,2
2012,150782,Scheduled,230
2012,150782,Unscheduled,1996
2012,150782,"Infant, under 24 hrs old",189
2012,150788,Scheduled,2240
2012,150788,Unscheduled,16812
2012,150788,"Infant, under 24 hrs old",2903
2012,150788,Unknown,12
2012,150808,Scheduled,13
2012,150808,Unscheduled,112
2012,154022,Scheduled,1603
2012,154022,Unknown,2
2012,154101,Scheduled,485
2012,154101,Unscheduled,3394
2012,154147,Unscheduled,242
2012,154160,Scheduled,3
2012,154160,Unscheduled,476
2012,160702,Scheduled,1
2012,160702,Unscheduled,479
2012,160787,Scheduled,296
2012,160787,Unscheduled,1814
2012,160787,"Infant, under 24 hrs old",1998
2012,160787,Unknown,1
2012,164029,Scheduled,1116
2012,164029,Unscheduled,9720
2012,164029,"Infant, under 24 hrs old",953
2012,164029,Unknown,1
2012,171049,Scheduled,200
2012,171049,Unscheduled,1260
2012,171049,"Infant, under 24 hrs old",169
2012,171049,Unknown,1
2012,171395,Scheduled,362
2012,171395,Unscheduled,1696
2012,171395,"Infant, under 24 hrs old",337
2012,184008,Scheduled,98
2012,184008,Unscheduled,1147
2012,184008,"Infant, under 24 hrs old",257
2012,190017,Scheduled,305
2012,190017,Unscheduled,3374
2012,190020,Scheduled,1
2012,190020,Unscheduled,5054
2012,190020,Unknown,4
2012,190034,Scheduled,2368
2012,190034,Unscheduled,19456
2012,190034,"Infant, under 24 hrs old",5573
2012,190045,Scheduled,4
2012,190045,Unscheduled,15
2012,190049,Scheduled,851
2012,190049,Unscheduled,2
2012,190049,Unknown,1
2012,190052,Scheduled,771
2012,190053,Scheduled,1338
2012,190053,Unscheduled,9443
2012,190053,"Infant, under 24 hrs old",2714
2012,190053,Unknown,13
2012,190066,Scheduled,1854
2012,190066,Unscheduled,3010
2012,190066,"Infant, under 24 hrs old",1430
2012,190066,Unknown,1
2012,190081,Scheduled,2345
2012,190081,Unscheduled,7088
2012,190081,"Infant, under 24 hrs old",781
2012,190081,Unknown,2
2012,190110,Scheduled,1854
2012,190110,Unscheduled,7384
2012,190125,Scheduled,1013
2012,190125,Unscheduled,15103
2012,190125,"Infant, under 24 hrs old",4464
2012,190125,Unknown,5
2012,190137,Scheduled,1304
2012,190137,Unscheduled,4
2012,190148,Scheduled,1187
2012,190148,Unscheduled,17123
2012,190148,"Infant, under 24 hrs old",1018
2012,190150,Scheduled,140
2012,190150,Unscheduled,840
2012,190159,Scheduled,902
2012,190159,Unscheduled,1980
2012,190163,Unscheduled,5270
2012,190170,Scheduled,3179
2012,190170,Unscheduled,9765
2012,190170,"Infant, under 24 hrs old",288
2012,190170,Unknown,1
2012,190176,Scheduled,3276
2012,190176,Unscheduled,2826
2012,190184,Scheduled,4
2012,190184,Unscheduled,6915
2012,190196,Scheduled,1091
2012,190196,Unscheduled,1
2012,190196,Unknown,1
2012,190197,Scheduled,351
2012,190197,Unscheduled,3501
2012,190198,Scheduled,985
2012,190198,Unscheduled,4474
2012,190198,"Infant, under 24 hrs old",145
2012,190200,Scheduled,1645
2012,190200,Unscheduled,7656
2012,190200,"Infant, under 24 hrs old",2702
2012,190200,Unknown,5
2012,190232,Scheduled,191
2012,190232,Unscheduled,5404
2012,190240,Scheduled,695
2012,190240,Unscheduled,7501
2012,190243,Scheduled,1668
2012,190243,Unscheduled,9599
2012,190243,"Infant, under 24 hrs old",1330
2012,190243,Unknown,1
2012,190256,Scheduled,1155
2012,190256,Unscheduled,2838
2012,190256,"Infant, under 24 hrs old",784
2012,190256,Unknown,3
2012,190280,Scheduled,234
2012,190280,Unscheduled,1557
2012,190298,Scheduled,518
2012,190298,Unscheduled,4511
2012,190298,"Infant, under 24 hrs old",913
2012,190298,Unknown,1
2012,190305,Scheduled,811
2012,190307,Scheduled,2137
2012,190307,Unscheduled,4802
2012,190307,"Infant, under 24 hrs old",2176
2012,190315,Scheduled,3348
2012,190315,Unscheduled,9350
2012,190315,"Infant, under 24 hrs old",4481
2012,190317,Unscheduled,1010
2012,190323,Scheduled,5091
2012,190323,Unscheduled,15371
2012,190323,"Infant, under 24 hrs old",2508
2012,190323,Unknown,15
2012,190328,Scheduled,188
2012,190328,Unscheduled,1665
2012,190328,"Infant, under 24 hrs old",162
2012,190328,Unknown,6
2012,190352,Scheduled,223
2012,190352,Unscheduled,3709
2012,190352,"Infant, under 24 hrs old",480
2012,190352,Unknown,1
2012,190380,Scheduled,307
2012,190380,Unscheduled,2887
2012,190382,Scheduled,2532
2012,190382,Unscheduled,11311
2012,190382,"Infant, under 24 hrs old",4121
2012,190382,Unknown,2
2012,190385,Scheduled,2684
2012,190385,Unscheduled,14041
2012,190385,"Infant, under 24 hrs old",2777
2012,190385,Unknown,47
2012,190392,Scheduled,6634
2012,190392,Unscheduled,5914
2012,190392,"Infant, under 24 hrs old",4126
2012,190392,Unknown,1
2012,190400,Scheduled,5831
2012,190400,Unscheduled,19933
2012,190400,"Infant, under 24 hrs old",3440
2012,190400,Unknown,1
2012,190410,Scheduled,2
2012,190410,Unscheduled,3309
2012,190413,Scheduled,1760
2012,190413,Unscheduled,8218
2012,190413,Unknown,4
2012,190422,Scheduled,4700
2012,190422,Unscheduled,19508
2012,190422,"Infant, under 24 hrs old",3125
2012,190429,Scheduled,6747
2012,190429,Unscheduled,19304
2012,190429,"Infant, under 24 hrs old",2542
2012,190429,Unknown,4
2012,190431,Scheduled,3378
2012,190431,Unscheduled,9873
2012,190431,"Infant, under 24 hrs old",2154
2012,190432,Scheduled,1868
2012,190432,Unscheduled,9547
2012,190432,"Infant, under 24 hrs old",2152
2012,190432,Unknown,20
2012,190434,Scheduled,4260
2012,190434,Unscheduled,7557
2012,190434,"Infant, under 24 hrs old",1684
2012,190434,Unknown,9
2012,190449,Scheduled,2251
2012,190449,Unknown,2
2012,190462,Unscheduled,2719
2012,190468,Scheduled,1535
2012,190468,Unscheduled,6
2012,190470,Scheduled,5407
2012,190470,Unscheduled,15116
2012,190470,"Infant, under 24 hrs old",2744
2012,190470,Unknown,77
2012,190475,Scheduled,136
2012,190475,Unscheduled,4017
2012,190500,Scheduled,1429
2012,190500,Unscheduled,2958
2012,190517,Scheduled,3812
2012,190517,Unscheduled,10129
2012,190517,"Infant, under 24 hrs old",2448
2012,190517,Unknown,5
2012,190521,Scheduled,1176
2012,190521,Unscheduled,5951
2012,190521,"Infant, under 24 hrs old",1186
2012,190521,Unknown,1
2012,190522,Scheduled,3309
2012,190522,Unscheduled,6951
2012,190522,"Infant, under 24 hrs old",2059
2012,190524,Scheduled,697
2012,190524,Unscheduled,6703
2012,190525,Scheduled,3847
2012,190525,Unscheduled,17509
2012,190525,Unknown,1
2012,190529,Scheduled,2382
2012,190529,Unscheduled,14266
2012,190529,"Infant, under 24 hrs old",1842
2012,190534,Scheduled,509
2012,190534,Unscheduled,4526
2012,190534,Unknown,2
2012,190541,Scheduled,822
2012,190547,Scheduled,1453
2012,190547,Unscheduled,3482
2012,190547,"Infant, under 24 hrs old",1561
2012,190552,Scheduled,91
2012,190552,Unscheduled,182
2012,190555,Scheduled,12954
2012,190555,Unscheduled,36209
2012,190555,"Infant, under 24 hrs old",6780
2012,190555,Unknown,8
2012,190568,Scheduled,2468
2012,190568,Unscheduled,13848
2012,190568,"Infant, under 24 hrs old",1659
2012,190568,Unknown,9
2012,190570,Scheduled,162
2012,190570,Unscheduled,2372
2012,190587,Scheduled,1516
2012,190587,Unscheduled,6040
2012,190587,"Infant, under 24 hrs old",740
2012,190630,Scheduled,3696
2012,190630,Unscheduled,16698
2012,190630,"Infant, under 24 hrs old",6806
2012,190631,Scheduled,3067
2012,190631,Unscheduled,14578
2012,190631,"Infant, under 24 hrs old",3829
2012,190631,Unknown,1
2012,190636,Scheduled,2181
2012,190636,Unscheduled,13830
2012,190636,"Infant, under 24 hrs old",4306
2012,190636,Unknown,15
2012,190661,Scheduled,48
2012,190661,Unscheduled,2749
2012,190673,Scheduled,668
2012,190673,Unscheduled,3595
2012,190673,"Infant, under 24 hrs old",438
2012,190680,Scheduled,1059
2012,190680,Unscheduled,6338
2012,190680,"Infant, under 24 hrs old",718
2012,190680,Unknown,14
2012,190681,Scheduled,197
2012,190681,Unscheduled,1
2012,190687,Scheduled,2553
2012,190687,Unscheduled,12258
2012,190687,"Infant, under 24 hrs old",1353
2012,190696,Scheduled,482
2012,190696,Unscheduled,4425
2012,190696,"Infant, under 24 hrs old",530
2012,190696,Unknown,2
2012,190708,Scheduled,403
2012,190708,Unscheduled,3682
2012,190712,Scheduled,461
2012,190712,Unscheduled,1
2012,190754,Scheduled,2362
2012,190754,Unscheduled,16555
2012,190754,"Infant, under 24 hrs old",5073
2012,190756,Scheduled,4121
2012,190756,Unscheduled,8264
2012,190756,"Infant, under 24 hrs old",1942
2012,190756,Unknown,9
2012,190758,Scheduled,4551
2012,190758,Unscheduled,12959
2012,190758,"Infant, under 24 hrs old",2483
2012,190758,Unknown,1
2012,190762,Scheduled,4470
2012,190762,Unscheduled,5117
2012,190766,Scheduled,265
2012,190766,Unscheduled,3366
2012,190782,Scheduled,2311
2012,190782,Unscheduled,100
2012,190784,Scheduled,2175
2012,190796,Scheduled,6899
2012,190796,Unscheduled,15814
2012,190796,"Infant, under 24 hrs old",2099
2012,190812,Scheduled,6420
2012,190812,Unscheduled,9191
2012,190812,"Infant, under 24 hrs old",4359
2012,190814,Scheduled,174
2012,190814,Unscheduled,2974
2012,190818,Scheduled,1934
2012,190818,Unscheduled,4103
2012,190818,"Infant, under 24 hrs old",652
2012,190854,Scheduled,189
2012,190854,Unscheduled,5324
2012,190857,Scheduled,134
2012,190857,Unscheduled,28
2012,190859,Scheduled,1787
2012,190859,Unscheduled,6242
2012,190859,"Infant, under 24 hrs old",804
2012,190878,Scheduled,3405
2012,190878,Unscheduled,16536
2012,190878,"Infant, under 24 hrs old",4004
2012,190883,Scheduled,570
2012,190883,Unscheduled,7120
2012,190883,"Infant, under 24 hrs old",2398
2012,190883,Unknown,3
2012,190930,Scheduled,1376
2012,190930,Unscheduled,687
2012,190949,Scheduled,2287
2012,190949,Unscheduled,9542
2012,190949,"Infant, under 24 hrs old",1167
2012,191216,Scheduled,1
2012,191216,Unscheduled,2
2012,191225,Scheduled,497
2012,191225,Unscheduled,142
2012,191227,Scheduled,1973
2012,191227,Unscheduled,17886
2012,191227,"Infant, under 24 hrs old",896
2012,191228,Scheduled,4997
2012,191228,Unscheduled,27030
2012,191228,"Infant, under 24 hrs old",983
2012,191228,Unknown,9
2012,191231,Scheduled,978
2012,191231,Unscheduled,12630
2012,191231,"Infant, under 24 hrs old",608
2012,191306,Scheduled,2286
2012,191306,Unscheduled,1574
2012,191450,Scheduled,2191
2012,191450,Unscheduled,8329
2012,191450,"Infant, under 24 hrs old",1569
2012,191450,Unknown,1
2012,194010,Scheduled,1196
2012,194010,Unscheduled,25
2012,194219,Scheduled,6102
2012,194219,Unscheduled,3920
2012,194967,Unscheduled,87
2012,194981,Unscheduled,110
2012,196035,Scheduled,3239
2012,196035,Unscheduled,9453
2012,196035,"Infant, under 24 hrs old",2819
2012,196168,Scheduled,1209
2012,196168,Unscheduled,13918
2012,196168,"Infant, under 24 hrs old",5564
2012,196168,Unknown,2
2012,196403,Scheduled,3411
2012,196403,Unscheduled,15829
2012,196403,"Infant, under 24 hrs old",3672
2012,196403,Unknown,3
2012,196404,Scheduled,472
2012,196404,Unscheduled,2
2012,196405,Scheduled,1060
2012,196405,Unscheduled,7135
2012,196405,Unknown,4
2012,201281,Scheduled,1294
2012,201281,Unscheduled,3411
2012,201281,"Infant, under 24 hrs old",1593
2012,201281,Unknown,1
2012,204019,Scheduled,1962
2012,204019,Unscheduled,10848
2012,204019,"Infant, under 24 hrs old",880
2012,204019,Unknown,1
2012,210992,Scheduled,1105
2012,210992,Unscheduled,3744
2012,210993,Scheduled,478
2012,211006,Scheduled,3099
2012,211006,Unscheduled,6740
2012,211006,"Infant, under 24 hrs old",1086
2012,211006,Unknown,2
2012,214034,Scheduled,258
2012,214034,Unscheduled,1341
2012,220733,Scheduled,46
2012,220733,Unscheduled,165
2012,230949,Scheduled,459
2012,230949,Unscheduled,887
2012,231013,Scheduled,313
2012,231013,Unscheduled,926
2012,231013,"Infant, under 24 hrs old",156
2012,231396,Scheduled,684
2012,231396,Unscheduled,3342
2012,231396,"Infant, under 24 hrs old",908
2012,231396,Unknown,2
2012,240924,Scheduled,411
2012,240924,Unscheduled,937
2012,240924,"Infant, under 24 hrs old",724
2012,240924,Unknown,6
2012,240942,Scheduled,3798
2012,240942,Unscheduled,6482
2012,240942,"Infant, under 24 hrs old",2881
2012,244027,Scheduled,15
2012,244027,Unscheduled,545
2012,250955,Scheduled,17
2012,250955,Unscheduled,21
2012,250956,Scheduled,70
2012,250956,Unscheduled,192
2012,260011,Scheduled,167
2012,260011,Unscheduled,443
2012,260011,"Infant, under 24 hrs old",109
2012,270744,Scheduled,2962
2012,270744,Unscheduled,8168
2012,270744,"Infant, under 24 hrs old",1190
2012,270777,Scheduled,100
2012,270777,Unscheduled,1342
2012,270777,"Infant, under 24 hrs old",544
2012,270875,Scheduled,1824
2012,270875,Unscheduled,8241
2012,270875,"Infant, under 24 hrs old",1682
2012,274043,Scheduled,533
2012,274043,Unscheduled,7479
2012,274043,"Infant, under 24 hrs old",2747
2012,281047,Scheduled,1018
2012,281047,Unscheduled,6777
2012,281047,"Infant, under 24 hrs old",823
2012,281047,Unknown,12
2012,281078,Scheduled,1613
2012,281078,Unscheduled,4028
2012,281078,"Infant, under 24 hrs old",259
2012,291023,Scheduled,764
2012,291023,Unscheduled,4613
2012,291023,"Infant, under 24 hrs old",493
2012,291053,Scheduled,651
2012,291053,Unscheduled,1008
2012,291053,"Infant, under 24 hrs old",360
2012,300032,Scheduled,1754
2012,300032,Unscheduled,8989
2012,300032,"Infant, under 24 hrs old",352
2012,300225,Scheduled,3277
2012,300225,Unscheduled,9540
2012,300225,"Infant, under 24 hrs old",1747
2012,301097,Scheduled,159
2012,301097,Unscheduled,1418
2012,301098,Scheduled,1136
2012,301098,Unscheduled,11583
2012,301098,"Infant, under 24 hrs old",1890
2012,301098,Unknown,7
2012,301127,Scheduled,763
2012,301127,Unscheduled,1
2012,301127,Unknown,1
2012,301132,Scheduled,4695
2012,301132,Unscheduled,17277
2012,301132,"Infant, under 24 hrs old",5326
2012,301140,Scheduled,773
2012,301140,Unscheduled,1488
2012,301155,Scheduled,27
2012,301155,Unscheduled,3078
2012,301175,Scheduled,1683
2012,301175,Unscheduled,15640
2012,301175,"Infant, under 24 hrs old",3132
2012,301175,Unknown,8
2012,301188,Scheduled,65
2012,301188,Unscheduled,6419
2012,301188,"Infant, under 24 hrs old",1430
2012,301188,Unknown,3
2012,301205,Scheduled,9624
2012,301205,Unscheduled,15003
2012,301205,"Infant, under 24 hrs old",6036
2012,301205,Unknown,6
2012,301209,Scheduled,13
2012,301209,Unscheduled,3366
2012,301234,Scheduled,49
2012,301234,Unscheduled,3323
2012,301234,"Infant, under 24 hrs old",227
2012,301248,Scheduled,834
2012,301248,Unscheduled,8966
2012,301248,"Infant, under 24 hrs old",1406
2012,301258,Scheduled,305
2012,301258,Unscheduled,3880
2012,301258,"Infant, under 24 hrs old",1229
2012,301262,Scheduled,3103
2012,301262,Unscheduled,13258
2012,301262,"Infant, under 24 hrs old",2973
2012,301262,Unknown,10
2012,301279,Scheduled,3427
2012,301279,Unscheduled,14632
2012,301279,"Infant, under 24 hrs old",1557
2012,301283,Scheduled,509
2012,301283,Unscheduled,5611
2012,301283,"Infant, under 24 hrs old",1853
2012,301297,Scheduled,460
2012,301297,Unscheduled,3170
2012,301304,Scheduled,6
2012,301304,Unscheduled,726
2012,301317,Scheduled,4247
2012,301317,Unscheduled,11159
2012,301317,"Infant, under 24 hrs old",2679
2012,301337,Scheduled,521
2012,301337,Unscheduled,3978
2012,301337,Unknown,8
2012,301340,Scheduled,8790
2012,301340,Unscheduled,11618
2012,301340,"Infant, under 24 hrs old",4875
2012,301342,Scheduled,2625
2012,301342,Unscheduled,12442
2012,301342,"Infant, under 24 hrs old",2111
2012,301342,Unknown,1
2012,301357,Scheduled,434
2012,301357,Unscheduled,15
2012,301379,Scheduled,134
2012,301379,Unscheduled,5647
2012,301380,Scheduled,1049
2012,301566,Scheduled,1111
2012,301566,Unscheduled,6437
2012,301566,"Infant, under 24 hrs old",2207
2012,304079,Scheduled,1263
2012,304079,Unscheduled,40
2012,304113,Scheduled,112
2012,304113,Unscheduled,1547
2012,304113,"Infant, under 24 hrs old",177
2012,304113,Unknown,5
2012,304159,Scheduled,117
2012,304460,Scheduled,3612
2012,304460,Unscheduled,287
2012,310791,Scheduled,747
2012,310791,Unscheduled,3155
2012,311000,Scheduled,4369
2012,311000,Unscheduled,15050
2012,311000,"Infant, under 24 hrs old",2950
2012,311000,Unknown,1
2012,314024,Scheduled,3452
2012,314024,Unscheduled,13940
2012,314024,"Infant, under 24 hrs old",5072
2012,314024,Unknown,2
2012,314029,Unscheduled,679
2012,320859,Scheduled,49
2012,320859,Unscheduled,301
2012,320986,Scheduled,118
2012,320986,Unscheduled,249
2012,320986,"Infant, under 24 hrs old",77
2012,321016,Scheduled,35
2012,321016,Unscheduled,173
2012,330120,Scheduled,1013
2012,330120,Unscheduled,177
2012,331152,Scheduled,1194
2012,331152,Unscheduled,7237
2012,331152,"Infant, under 24 hrs old",1387
2012,331164,Scheduled,2814
2012,331164,Unscheduled,14891
2012,331164,"Infant, under 24 hrs old",3517
2012,331168,Scheduled,4322
2012,331168,Unscheduled,14664
2012,331168,"Infant, under 24 hrs old",1
2012,331194,Scheduled,2540
2012,331194,Unscheduled,8355
2012,331194,"Infant, under 24 hrs old",886
2012,331194,Unknown,1
2012,331216,Scheduled,458
2012,331216,Unscheduled,8212
2012,331216,"Infant, under 24 hrs old",2349
2012,331226,Scheduled,1
2012,331226,Unscheduled,874
2012,331288,Scheduled,278
2012,331288,Unscheduled,917
2012,331288,"Infant, under 24 hrs old",190
2012,331293,Scheduled,4120
2012,331293,Unscheduled,5403
2012,331293,"Infant, under 24 hrs old",2310
2012,331293,Unknown,5
2012,331312,Scheduled,3855
2012,331312,Unscheduled,17390
2012,331312,"Infant, under 24 hrs old",3653
2012,331312,Unknown,6
2012,331326,Scheduled,478
2012,331326,Unscheduled,3839
