Year,OSHPD ID,Age Groups,Count
2009,190429,80+,2267
2009,190429,Unknown,1
2009,190430,Under 1,2526
2009,190430,9-Jan,492
2009,190430,19-Oct,721
2009,190430,20-29,1683
2009,190430,30-39,1843
2009,190430,40-49,1392
2009,190430,50-59,1871
2009,190430,60-69,1990
2009,190430,70-79,1974
2009,190430,80+,1559
2009,190430,Unknown,1
2009,190431,Under 1,2234
2009,190431,9-Jan,280
2009,190431,19-Oct,428
2009,190431,20-29,1440
2009,190431,30-39,1795
2009,190431,40-49,1660
2009,190431,50-59,1987
2009,190431,60-69,2246
2009,190431,70-79,2397
2009,190431,80+,2122
2009,190432,Under 1,2193
2009,190432,9-Jan,469
2009,190432,19-Oct,565
2009,190432,20-29,1365
2009,190432,30-39,1600
2009,190432,40-49,1294
2009,190432,50-59,2035
2009,190432,60-69,2189
2009,190432,70-79,2331
2009,190432,80+,2502
2009,190432,Unknown,1
2009,190434,Under 1,1728
2009,190434,9-Jan,153
2009,190434,19-Oct,360
2009,190434,20-29,1100
2009,190434,30-39,1393
2009,190434,40-49,1095
2009,190434,50-59,1766
2009,190434,60-69,2028
2009,190434,70-79,2112
2009,190434,80+,2371
2009,190449,19-Oct,1
2009,190449,20-29,20
2009,190449,30-39,42
2009,190449,40-49,108
2009,190449,50-59,252
2009,190449,60-69,387
2009,190449,70-79,567
2009,190449,80+,872
2009,190455,19-Oct,53
2009,190455,20-29,200
2009,190455,30-39,414
2009,190455,40-49,829
2009,190455,50-59,1195
2009,190455,60-69,1225
2009,190455,70-79,1168
2009,190455,80+,1036
2009,190462,19-Oct,539
2009,190462,20-29,341
2009,190462,30-39,482
2009,190462,40-49,629
2009,190462,50-59,323
2009,190462,60-69,109
2009,190462,70-79,31
2009,190462,80+,7
2009,190468,19-Oct,1
2009,190468,20-29,11
2009,190468,30-39,26
2009,190468,40-49,85
2009,190468,50-59,165
2009,190468,60-69,351
2009,190468,70-79,403
2009,190468,80+,505
2009,190470,Under 1,3120
2009,190470,9-Jan,296
2009,190470,19-Oct,427
2009,190470,20-29,1795
2009,190470,30-39,2492
2009,190470,40-49,1975
2009,190470,50-59,2214
2009,190470,60-69,2638
2009,190470,70-79,3268
2009,190470,80+,4818
2009,190475,19-Oct,83
2009,190475,20-29,369
2009,190475,30-39,350
2009,190475,40-49,644
2009,190475,50-59,715
2009,190475,60-69,523
2009,190475,70-79,420
2009,190475,80+,839
2009,190500,19-Oct,44
2009,190500,20-29,189
2009,190500,30-39,298
2009,190500,40-49,514
2009,190500,50-59,652
2009,190500,60-69,683
2009,190500,70-79,707
2009,190500,80+,1059
2009,190517,Under 1,2198
2009,190517,9-Jan,729
2009,190517,19-Oct,432
2009,190517,20-29,770
2009,190517,30-39,1549
2009,190517,40-49,850
2009,190517,50-59,1100
2009,190517,60-69,1338
2009,190517,70-79,1868
2009,190517,80+,3114
2009,190521,Under 1,1402
2009,190521,19-Oct,270
2009,190521,20-29,1065
2009,190521,30-39,785
2009,190521,40-49,725
2009,190521,50-59,973
2009,190521,60-69,907
2009,190521,70-79,921
2009,190521,80+,923
2009,190522,Under 1,1523
2009,190522,9-Jan,3
2009,190522,19-Oct,193
2009,190522,20-29,1025
2009,190522,30-39,990
2009,190522,40-49,898
2009,190522,50-59,1234
2009,190522,60-69,1610
2009,190522,70-79,2236
2009,190522,80+,2763
2009,190524,19-Oct,199
2009,190524,20-29,942
2009,190524,30-39,930
2009,190524,40-49,1309
2009,190524,50-59,1297
2009,190524,60-69,690
2009,190524,70-79,682
2009,190524,80+,840
2009,190525,Under 1,446
2009,190525,9-Jan,895
2009,190525,19-Oct,851
2009,190525,20-29,1598
2009,190525,30-39,1684
2009,190525,40-49,2880
2009,190525,50-59,3749
2009,190525,60-69,4055
2009,190525,70-79,3943
2009,190525,80+,4125
2009,190529,Under 1,1890
2009,190529,9-Jan,112
2009,190529,19-Oct,321
2009,190529,20-29,1140
2009,190529,30-39,1593
2009,190529,40-49,1386
2009,190529,50-59,1674
2009,190529,60-69,2309
2009,190529,70-79,2899
2009,190529,80+,4722
2009,190529,Unknown,1
2009,190534,19-Oct,26
2009,190534,20-29,200
2009,190534,30-39,336
2009,190534,40-49,748
2009,190534,50-59,947
2009,190534,60-69,945
2009,190534,70-79,1202
2009,190534,80+,2210
2009,190541,20-29,8
2009,190541,30-39,33
2009,190541,40-49,41
2009,190541,50-59,25
2009,190541,60-69,28
2009,190541,70-79,40
2009,190541,80+,65
2009,190547,Under 1,1638
2009,190547,19-Oct,307
2009,190547,20-29,1035
2009,190547,30-39,726
2009,190547,40-49,352
2009,190547,50-59,383
2009,190547,60-69,523
2009,190547,70-79,651
2009,190547,80+,810
2009,190552,19-Oct,1
2009,190552,20-29,11
2009,190552,30-39,26
2009,190552,40-49,39
2009,190552,50-59,62
2009,190552,60-69,49
2009,190552,70-79,76
2009,190552,80+,290
2009,190555,Under 1,7400
2009,190555,9-Jan,841
2009,190555,19-Oct,1077
2009,190555,20-29,4196
2009,190555,30-39,8018
2009,190555,40-49,6253
2009,190555,50-59,6722
2009,190555,60-69,7262
2009,190555,70-79,6210
2009,190555,80+,7688
2009,190555,Unknown,1
2009,190568,Under 1,3239
2009,190568,9-Jan,799
2009,190568,19-Oct,1253
2009,190568,20-29,2371
2009,190568,30-39,2198
2009,190568,40-49,1656
2009,190568,50-59,2031
2009,190568,60-69,1962
2009,190568,70-79,2002
2009,190568,80+,2450
2009,190570,Under 1,6
2009,190570,9-Jan,65
2009,190570,19-Oct,78
2009,190570,20-29,168
2009,190570,30-39,225
2009,190570,40-49,387
2009,190570,50-59,637
2009,190570,60-69,490
2009,190570,70-79,299
2009,190570,80+,351
2009,190587,Under 1,990
2009,190587,19-Oct,242
2009,190587,20-29,1077
2009,190587,30-39,1091
2009,190587,40-49,1445
2009,190587,50-59,1501
2009,190587,60-69,770
2009,190587,70-79,463
2009,190587,80+,453
2009,190630,Under 1,7687
2009,190630,9-Jan,893
2009,190630,19-Oct,1482
2009,190630,20-29,4842
2009,190630,30-39,2972
2009,190630,40-49,1705
2009,190630,50-59,1923
2009,190630,60-69,2041
2009,190630,70-79,2423
2009,190630,80+,2607
2009,190631,Under 1,3263
2009,190631,9-Jan,373
2009,190631,19-Oct,502
2009,190631,20-29,2000
2009,190631,30-39,2166
2009,190631,40-49,1461
2009,190631,50-59,2004
2009,190631,60-69,2103
2009,190631,70-79,2501
2009,190631,80+,3624
2009,190636,Under 1,5417
2009,190636,9-Jan,650
2009,190636,19-Oct,1084
2009,190636,20-29,3478
2009,190636,30-39,2310
2009,190636,40-49,1301
2009,190636,50-59,1459
2009,190636,60-69,1510
2009,190636,70-79,1464
2009,190636,80+,1662
2009,190646,9-Jan,1
2009,190646,19-Oct,175
2009,190646,20-29,504
2009,190646,30-39,464
2009,190646,40-49,521
2009,190646,50-59,415
2009,190646,60-69,159
2009,190646,70-79,55
2009,190646,80+,24
2009,190661,19-Oct,23
2009,190661,20-29,162
2009,190661,30-39,219
2009,190661,40-49,401
2009,190661,50-59,531
2009,190661,60-69,385
2009,190661,70-79,238
2009,190661,80+,222
2009,190673,Under 1,468
2009,190673,9-Jan,2
2009,190673,19-Oct,111
2009,190673,20-29,382
2009,190673,30-39,523
2009,190673,40-49,517
2009,190673,50-59,682
2009,190673,60-69,622
2009,190673,70-79,766
2009,190673,80+,984
2009,190680,Under 1,809
2009,190680,19-Oct,213
2009,190680,20-29,772
2009,190680,30-39,706
2009,190680,40-49,822
2009,190680,50-59,1141
2009,190680,60-69,988
2009,190680,70-79,1151
2009,190680,80+,1705
2009,190681,20-29,10
2009,190681,30-39,31
2009,190681,40-49,63
2009,190681,50-59,78
2009,190681,60-69,48
2009,190681,70-79,10
2009,190681,80+,3
2009,190687,Under 1,1960
2009,190687,9-Jan,750
2009,190687,19-Oct,607
2009,190687,20-29,940
2009,190687,30-39,1829
2009,190687,40-49,1451
2009,190687,50-59,1788
2009,190687,60-69,1840
2009,190687,70-79,1929
2009,190687,80+,3271
2009,190696,Under 1,970
2009,190696,9-Jan,119
2009,190696,19-Oct,276
2009,190696,20-29,962
2009,190696,30-39,867
2009,190696,40-49,798
2009,190696,50-59,788
2009,190696,60-69,523
2009,190696,70-79,389
2009,190696,80+,396
2009,190708,Under 1,14
2009,190708,9-Jan,98
2009,190708,19-Oct,50
2009,190708,20-29,214
2009,190708,30-39,244
2009,190708,40-49,474
2009,190708,50-59,633
2009,190708,60-69,641
2009,190708,70-79,769
2009,190708,80+,1340
2009,190712,Under 1,41
2009,190712,9-Jan,659
2009,190712,19-Oct,790
2009,190712,20-29,1
2009,190754,Under 1,6864
2009,190754,9-Jan,510
2009,190754,19-Oct,1743
2009,190754,20-29,5371
2009,190754,30-39,2962
2009,190754,40-49,2214
2009,190754,50-59,2358
2009,190754,60-69,1990
2009,190754,70-79,1768
2009,190754,80+,1486
2009,190756,Under 1,1802
2009,190756,9-Jan,6
2009,190756,19-Oct,103
2009,190756,20-29,595
2009,190756,30-39,1935
2009,190756,40-49,1440
2009,190756,50-59,1881
2009,190756,60-69,2462
2009,190756,70-79,2452
2009,190756,80+,3416
2009,190758,Under 1,2981
2009,190758,9-Jan,2
2009,190758,19-Oct,317
2009,190758,20-29,1959
2009,190758,30-39,2306
2009,190758,40-49,1851
2009,190758,50-59,2308
2009,190758,60-69,2488
2009,190758,70-79,2516
2009,190758,80+,3647
2009,190762,9-Jan,8
2009,190762,19-Oct,43
2009,190762,20-29,219
2009,190762,30-39,465
2009,190762,40-49,918
2009,190762,50-59,1475
2009,190762,60-69,1863
2009,190762,70-79,2179
2009,190762,80+,2514
2009,190766,Under 1,92
2009,190766,9-Jan,366
2009,190766,19-Oct,246
2009,190766,20-29,294
2009,190766,30-39,303
2009,190766,40-49,563
2009,190766,50-59,635
2009,190766,60-69,578
2009,190766,70-79,533
2009,190766,80+,627
2009,190782,19-Oct,129
2009,190782,20-29,541
2009,190782,30-39,459
2009,190782,40-49,558
2009,190782,50-59,323
2009,190782,60-69,52
2009,190782,70-79,3
2009,190782,80+,1
2009,190784,19-Oct,10
2009,190784,20-29,28
2009,190784,30-39,137
2009,190784,40-49,383
2009,190784,50-59,495
2009,190784,60-69,578
2009,190784,70-79,526
2009,190784,80+,505
2009,190784,Unknown,1
2009,190796,Under 1,2686
2009,190796,9-Jan,1561
2009,190796,19-Oct,1694
2009,190796,20-29,2393
2009,190796,30-39,2876
2009,190796,40-49,2647
2009,190796,50-59,3418
2009,190796,60-69,3286
2009,190796,70-79,2282
2009,190796,80+,1699
2009,190812,Under 1,5676
2009,190812,9-Jan,724
2009,190812,19-Oct,1157
2009,190812,20-29,3528
2009,190812,30-39,2412
2009,190812,40-49,1375
2009,190812,50-59,1599
2009,190812,60-69,1594
2009,190812,70-79,1663
2009,190812,80+,2072
2009,190814,19-Oct,5
2009,190814,20-29,189
2009,190814,30-39,542
2009,190814,40-49,1057
2009,190814,50-59,1045
2009,190814,60-69,205
2009,190814,70-79,24
2009,190814,80+,6
2009,190818,Under 1,756
2009,190818,9-Jan,1
2009,190818,19-Oct,65
2009,190818,20-29,385
2009,190818,30-39,699
2009,190818,40-49,526
2009,190818,50-59,735
2009,190818,60-69,1026
2009,190818,70-79,1291
2009,190818,80+,2001
2009,190854,Under 1,880
2009,190854,19-Oct,165
2009,190854,20-29,770
2009,190854,30-39,759
2009,190854,40-49,927
2009,190854,50-59,1158
2009,190854,60-69,872
2009,190854,70-79,514
2009,190854,80+,447
2009,190857,19-Oct,1
2009,190857,20-29,24
2009,190857,30-39,30
2009,190857,40-49,39
2009,190857,50-59,48
2009,190857,60-69,46
2009,190857,70-79,40
2009,190857,80+,29
2009,190859,Under 1,1019
2009,190859,19-Oct,111
2009,190859,20-29,627
2009,190859,30-39,994
2009,190859,40-49,885
2009,190859,50-59,1074
2009,190859,60-69,1114
2009,190859,70-79,1169
2009,190859,80+,2026
2009,190878,Under 1,4808
2009,190878,9-Jan,768
2009,190878,19-Oct,1275
2009,190878,20-29,3352
2009,190878,30-39,2400
2009,190878,40-49,1736
2009,190878,50-59,1936
2009,190878,60-69,2217
2009,190878,70-79,2116
2009,190878,80+,2084
2009,190883,Under 1,2522
2009,190883,9-Jan,17
2009,190883,19-Oct,487
2009,190883,20-29,1685
2009,190883,30-39,1299
2009,190883,40-49,776
2009,190883,50-59,813
2009,190883,60-69,964
2009,190883,70-79,1387
2009,190883,80+,2058
2009,190930,9-Jan,65
2009,190930,19-Oct,531
2009,190930,20-29,371
2009,190930,30-39,202
2009,190930,40-49,187
2009,190930,50-59,177
2009,190930,60-69,119
2009,190930,70-79,121
2009,190930,80+,145
2009,190949,Under 1,1140
2009,190949,9-Jan,9
2009,190949,19-Oct,429
2009,190949,20-29,1306
2009,190949,30-39,1627
2009,190949,40-49,1714
2009,190949,50-59,1896
2009,190949,60-69,1506
2009,190949,70-79,1330
2009,190949,80+,1888
2009,191216,19-Oct,10
2009,191216,20-29,88
2009,191216,30-39,131
2009,191216,40-49,227
2009,191216,50-59,369
2009,191216,60-69,511
2009,191216,70-79,336
2009,191216,80+,168
2009,191225,19-Oct,8
2009,191225,20-29,127
2009,191225,30-39,144
2009,191225,40-49,223
2009,191225,50-59,124
2009,191225,60-69,23
2009,191227,Under 1,1679
2009,191227,9-Jan,1137
2009,191227,19-Oct,1589
2009,191227,20-29,3362
2009,191227,30-39,3090
2009,191227,40-49,4223
2009,191227,50-59,4963
2009,191227,60-69,2966
2009,191227,70-79,1086
2009,191227,80+,614
2009,191228,Under 1,1721
2009,191228,9-Jan,1195
2009,191228,19-Oct,2271
2009,191228,20-29,4062
2009,191228,30-39,4429
2009,191228,40-49,5703
2009,191228,50-59,6103
2009,191228,60-69,3680
2009,191228,70-79,1221
2009,191228,80+,792
2009,191228,Unknown,1
2009,191231,Under 1,1013
2009,191231,9-Jan,240
2009,191231,19-Oct,441
2009,191231,20-29,1884
2009,191231,30-39,1990
2009,191231,40-49,2873
2009,191231,50-59,3396
2009,191231,60-69,1987
2009,191231,70-79,655
2009,191231,80+,457
2009,191306,9-Jan,1
2009,191306,19-Oct,97
2009,191306,20-29,301
2009,191306,30-39,416
2009,191306,40-49,793
2009,191306,50-59,1127
2009,191306,60-69,617
2009,191306,70-79,189
2009,191306,80+,93
2009,191450,Under 1,1576
2009,191450,9-Jan,102
2009,191450,19-Oct,282
2009,191450,20-29,914
2009,191450,30-39,1277
2009,191450,40-49,959
2009,191450,50-59,1459
2009,191450,60-69,1956
2009,191450,70-79,2405
2009,191450,80+,2811
2009,194010,19-Oct,12
2009,194010,20-29,209
2009,194010,30-39,298
2009,194010,40-49,464
2009,194010,50-59,276
2009,194010,60-69,27
2009,194010,70-79,2
2009,194219,19-Oct,93
2009,194219,20-29,546
2009,194219,30-39,649
2009,194219,40-49,981
2009,194219,50-59,1676
2009,194219,60-69,1587
2009,194219,70-79,1114
2009,194219,80+,570
2009,194967,19-Oct,103
2009,194981,19-Oct,2
2009,194981,20-29,23
2009,194981,30-39,25
2009,194981,40-49,24
2009,194981,50-59,27
2009,194981,60-69,10
2009,196035,Under 1,2946
2009,196035,9-Jan,9
2009,196035,19-Oct,393
2009,196035,20-29,1829
2009,196035,30-39,2248
2009,196035,40-49,1647
2009,196035,50-59,2262
2009,196035,60-69,2654
2009,196035,70-79,2665
2009,196035,80+,1982
2009,196168,Under 1,7904
2009,196168,9-Jan,3119
2009,196168,19-Oct,2611
2009,196168,20-29,3176
2009,210993,19-Oct,5
2009,196168,30-39,2442
2009,196168,40-49,363
2009,196168,50-59,48
2009,196168,60-69,22
2009,196168,70-79,7
2009,196168,80+,4
2009,196403,Under 1,1074
2009,196403,9-Jan,255
2009,196403,19-Oct,290
2009,196403,20-29,696
2009,196403,30-39,817
2009,196403,40-49,548
2009,196403,50-59,702
2009,196403,60-69,799
2009,196403,70-79,725
2009,196403,80+,605
2009,196404,60-69,10
2009,196404,70-79,41
2009,196404,80+,266
2009,201281,Under 1,1793
2009,201281,19-Oct,362
2009,201281,20-29,1268
2009,201281,30-39,800
2009,201281,40-49,603
2009,201281,50-59,545
2009,201281,60-69,457
2009,201281,70-79,510
2009,201281,80+,585
2009,204019,Under 1,4636
2009,204019,9-Jan,5232
2009,204019,19-Oct,3168
2009,204019,20-29,73
2009,210992,9-Jan,7
2009,210992,19-Oct,75
2009,210992,20-29,133
2009,210992,30-39,183
2009,210992,40-49,432
2009,210992,50-59,824
2009,210992,60-69,1194
2009,210992,70-79,1309
2009,210992,80+,1791
2009,210993,20-29,30
2009,210993,30-39,25
2009,210993,40-49,27
2009,210993,50-59,94
2009,210993,60-69,116
2009,210993,70-79,124
2009,210993,80+,105
2009,211006,Under 1,1696
2009,211006,9-Jan,232
2009,211006,19-Oct,249
2009,211006,20-29,955
2009,211006,30-39,1324
2009,211006,40-49,937
2009,211006,50-59,1217
2009,211006,60-69,1390
2009,211006,70-79,1250
2009,211006,80+,2200
2009,214034,9-Jan,1
2009,214034,19-Oct,39
2009,214034,20-29,66
2009,214034,30-39,101
2009,214034,40-49,147
2009,214034,50-59,272
2009,214034,60-69,324
2009,214034,70-79,343
2009,214034,80+,559
2009,220733,19-Oct,6
2009,220733,20-29,3
2009,220733,30-39,3
2009,220733,40-49,12
2009,220733,50-59,54
2009,220733,60-69,46
2009,220733,70-79,70
2009,220733,80+,121
2009,230949,Under 1,1
2009,230949,9-Jan,19
2009,230949,19-Oct,40
2009,230949,20-29,78
2009,230949,30-39,98
2009,230949,40-49,131
2009,230949,50-59,266
2009,230949,60-69,304
2009,230949,70-79,218
2009,230949,80+,279
2009,231013,Under 1,191
2009,231013,9-Jan,17
2009,231013,19-Oct,26
2009,231013,20-29,125
2009,231013,30-39,98
2009,231013,40-49,79
2009,231013,50-59,114
2009,231013,60-69,183
2009,231013,70-79,178
2009,231013,80+,370
2009,231396,Under 1,905
2009,231396,9-Jan,53
2009,231396,19-Oct,166
2009,231396,20-29,698
2009,231396,30-39,429
2009,231396,40-49,347
2009,231396,50-59,515
2009,231396,60-69,489
2009,231396,70-79,480
2009,231396,80+,611
2009,240924,Under 1,739
2009,240924,9-Jan,58
2009,240924,19-Oct,150
2009,240924,20-29,453
2009,240924,30-39,308
2009,240924,40-49,142
2009,240924,50-59,106
2009,240924,60-69,118
2009,240924,70-79,142
2009,240924,80+,259
2009,240942,Under 1,2782
2009,240942,9-Jan,137
2009,240942,19-Oct,586
2009,240942,20-29,2054
2009,240942,30-39,1157
2009,240942,40-49,933
2009,240942,50-59,1209
2009,240942,60-69,1194
2009,240942,70-79,1403
2009,240942,80+,1578
2009,244027,19-Oct,47
2009,244027,20-29,205
2009,244027,30-39,172
2009,244027,40-49,166
2009,244027,50-59,97
2009,244027,60-69,27
2009,244027,70-79,9
2009,244027,80+,1
2009,250955,19-Oct,1
2009,250955,30-39,2
2009,250955,40-49,1
2009,250955,50-59,3
2009,250955,60-69,14
2009,250955,70-79,8
2009,250955,80+,10
2009,250956,Under 1,1
2009,250956,9-Jan,8
2009,250956,19-Oct,7
2009,250956,20-29,9
2009,250956,30-39,12
2009,250956,40-49,25
2009,250956,50-59,42
2009,250956,60-69,54
2009,250956,70-79,43
2009,250956,80+,83
2009,260011,Under 1,119
2009,260011,9-Jan,40
2009,260011,19-Oct,46
2009,260011,20-29,95
2009,260011,30-39,85
2009,260011,40-49,81
2009,260011,50-59,103
2009,260011,60-69,82
2009,260011,70-79,69
2009,260011,80+,27
2009,270744,Under 1,1431
2009,270744,9-Jan,201
2009,270744,19-Oct,212
2009,270744,20-29,1083
2009,270744,30-39,1150
2009,270744,40-49,1073
2009,270744,50-59,1441
2009,270744,60-69,1575
2009,270744,70-79,1749
2009,270744,80+,2466
2009,270777,Under 1,669
2009,270777,9-Jan,78
2009,270777,19-Oct,164
2009,270777,20-29,465
2009,270777,30-39,275
2009,270777,40-49,150
2009,270777,50-59,158
2009,270777,60-69,112
2009,270777,70-79,183
2009,270777,80+,234
2009,270875,Under 1,2286
2009,270875,9-Jan,330
2009,270875,19-Oct,504
2009,270875,20-29,1639
2009,270875,30-39,1345
2009,270875,40-49,1085
2009,270875,50-59,1368
2009,270875,60-69,1466
2009,270875,70-79,1567
2009,270875,80+,1788
2009,274043,Under 1,3019
2009,274043,9-Jan,289
2009,274043,19-Oct,681
2009,274043,20-29,2191
2009,274043,30-39,1259
2009,274043,40-49,833
2009,274043,50-59,792
2009,274043,60-69,538
2009,274043,70-79,340
2009,274043,80+,310
2009,281047,Under 1,1016
2009,281047,9-Jan,81
2009,281047,19-Oct,179
2009,281047,20-29,839
2009,281047,30-39,702
2009,281047,40-49,843
2009,281047,50-59,1225
2009,281047,60-69,1270
2009,281047,70-79,1273
2009,281047,80+,1822
2009,281078,Under 1,265
2009,281078,19-Oct,71
2009,281078,20-29,514
2009,281078,30-39,459
2009,281078,40-49,584
2009,281078,50-59,749
2009,281078,60-69,802
2009,281078,70-79,683
2009,281078,80+,748
2009,281297,50-59,3
2009,281297,60-69,26
2009,281297,70-79,69
2009,281297,80+,210
2009,291023,Under 1,519
2009,291023,9-Jan,72
2009,291023,19-Oct,129
2009,291023,20-29,463
2009,291023,30-39,378
2009,291023,40-49,525
2009,291023,50-59,847
2009,291023,60-69,982
2009,291023,70-79,1008
2009,291023,80+,1861
2009,291053,Under 1,436
2009,291053,9-Jan,39
2009,291053,19-Oct,110
2009,291053,20-29,293
2009,291053,30-39,318
2009,291053,40-49,173
2009,291053,50-59,231
2009,291053,60-69,280
2009,291053,70-79,190
2009,291053,80+,160
2009,300032,Under 1,3804
2009,300032,9-Jan,5486
2009,300032,19-Oct,3134
2009,300032,20-29,70
2009,300032,Unknown,2
2009,300225,Under 1,1634
2009,300225,19-Oct,185
2009,300225,20-29,1113
2009,300225,30-39,1452
